episode,train_reward,val_reward,loss,lr,train_distance,train_customers,policy_loss,value_loss,entropy,steps
23,-2.0737074914389124,-25.47715109091203,3398.725834708661,0.0003,2.813707491438913,5.0,0.698063712567091,3398.0277709960938,0.7305763169502218,480
24,-2.0388157966056704,-25.782799696060792,3102.931780703366,0.0003,2.77881579660567,5.0,0.6778744533658028,3102.25390625,0.7401689266785979,480
25,-2.136782891865741,-33.14652516940394,3432.8644749447703,0.0003,2.8767828918657403,5.0,0.6492649838328362,3432.2152099609375,0.7435207756236195,480
26,-2.136937461260624,-33.976260717665596,3509.3850831389427,0.0003,2.8769374612606238,5.0,0.7165955901145935,3508.668487548828,0.7533949078992009,480
27,-2.096635909251713,-40.01949539783788,3427.4084094949067,0.0003,2.836635909251713,5.0,0.6697009988129139,3426.7387084960938,0.7569089444975058,480
28,-2.0709205398412927,-33.46026716168792,3267.5660820938647,0.0003,2.8109205398412924,5.0,0.6357842423021793,3266.9302978515625,0.7614244895676772,480
29,-2.187036126384258,-24.62928344368175,3697.2828124910593,0.0003,2.927036126384258,5.0,0.6601928621530533,3696.6226196289062,0.7665497814615567,480
30,-2.0223590699640446,-36.52737359292395,2975.4174124374986,0.0003,2.7623590699640443,5.0,0.6655813828110695,2974.7518310546875,0.7672327180703481,480
31,-2.0393434799272185,-38.269839996372916,2950.9562447071075,0.00023999999999999998,2.7793434799272183,5.0,0.641089677810669,2950.315155029297,0.7651223604256908,480
32,-2.237252585566824,-40.51441423989018,3709.381238080561,0.00023999999999999998,2.9772525855668244,5.0,0.630719281733036,3708.750518798828,0.7680451955025395,480
33,-2.11023490809053,-27.4530715303898,3239.357564408332,0.00023999999999999998,2.8502349080905303,5.0,0.6418051309883595,3238.7157592773438,0.7677525373796622,480
34,-2.076060899768193,-33.912045617990394,3227.256469361484,0.00023999999999999998,2.8160608997681935,5.0,0.6427303478121758,3226.613739013672,0.7669804856181145,480
35,-2.1405917696398746,-31.31214353929197,3338.567152261734,0.00023999999999999998,2.880591769639874,5.0,0.6621229648590088,3337.905029296875,0.7705303866416215,480
36,-2.1271594446728495,-40.72345279577424,3310.815389201045,0.00023999999999999998,2.8671594446728497,5.0,0.6602073162794113,3310.1551818847656,0.766968340302507,480
37,-2.0877976858932783,-33.71179864958238,3332.2689474262297,0.00023999999999999998,2.827797685893278,5.0,0.6537130512297153,3331.615234375,0.770145239494741,480
38,-2.0753132811304225,-43.25309735411905,3117.219489827752,0.00023999999999999998,2.8153132811304227,5.0,0.6478345543146133,3116.5716552734375,0.7690361848721902,480
39,-2.176109976644618,-25.283539174469915,3357.375158470124,0.00023999999999999998,2.9161099766446177,5.0,0.6173764877021313,3356.757781982422,0.7688956902672847,480
40,-2.218491263935198,-30.100131535785724,3678.605001244694,0.00023999999999999998,2.9584912639351977,5.0,0.6416528560221195,3677.963348388672,0.7725703073044617,480
41,-2.188340360404167,-23.24997074131864,3609.4379220940173,0.00023999999999999998,2.9283403604041673,5.0,0.6313425041735172,3608.8065795898438,0.7694831838210424,480
42,-2.1350859164208567,-32.026003015439144,3198.5028584972024,0.00023999999999999998,2.875085916420857,5.0,0.6745809093117714,3197.8282775878906,0.7739185155679782,480
43,-2.130992459289403,-17.968239459919822,3278.576998747885,0.00023999999999999998,2.8709924592894027,5.0,0.6202726736664772,3277.9567260742188,0.7725269350533684,480
44,-2.1144245798375723,-36.65792429762268,3278.7308358475566,0.00023999999999999998,2.8544245798375725,5.0,0.636750154197216,3278.0940856933594,0.7723076394448678,480
45,-2.128342015056236,-30.167377979021968,3159.390674844384,0.00023999999999999998,2.8683420150562364,5.0,0.6575205475091934,3158.733154296875,0.7725419901311398,480
46,-2.2251394056976364,-34.83600863009563,3597.475666742772,0.00023999999999999998,2.9651394056976366,5.0,0.6481520943343639,3596.8275146484375,0.7728737256179253,480
47,-2.062850337894892,-37.641673068052846,2994.961057841778,0.00023999999999999998,2.802850337894892,5.0,0.6368085741996765,2994.324249267578,0.7740267512078086,480
48,-2.097735356152428,-30.36483305078737,3134.932856988162,0.00023999999999999998,2.837735356152428,5.0,0.6514544002711773,3134.2814025878906,0.7738222818200787,480
49,-2.132299293782114,-36.75439398856044,3234.3819662705064,0.00023999999999999998,2.8722992937821137,5.0,0.683144249022007,3233.6988220214844,0.7719447330882152,480
50,-2.1474428830091195,-35.06961348994263,3304.536991201341,0.00023999999999999998,2.887442883009119,5.0,0.6594582423567772,3303.8775329589844,0.7748207900673151,480
51,-2.047039199576408,-33.479216906215015,2887.8359710872173,0.00023999999999999998,2.787039199576408,5.0,0.6416046321392059,2887.194366455078,0.7712005351980528,480
52,-2.246312461542063,-28.849393246089193,3541.073686763644,0.00023999999999999998,2.986312461542062,5.0,0.6416494101285934,3540.4320373535156,0.774677280895412,480
53,-2.1313546734000894,-25.3750479669202,3329.5845232456923,0.00023999999999999998,2.871354673400089,5.0,0.6474504917860031,3328.9370727539062,0.7712762575596571,480
54,-2.2474603020699377,-33.26236281436534,3471.553073376417,0.00023999999999999998,2.9874603020699375,5.0,0.618411511182785,3470.9346618652344,0.7733170026292403,480
55,-2.099230676313102,-37.23805667956703,2989.136290706694,0.00023999999999999998,2.839230676313101,5.0,0.6437980309128761,2988.4924926757812,0.7746732457230489,480
56,-2.140690106058242,-25.239830490839488,3054.2710752263665,0.00023999999999999998,2.8806901060582417,5.0,0.6371030583977699,3053.6339721679688,0.7752381126085918,480
57,-2.149013709668663,-24.335250390016395,3304.0279237516224,0.00023999999999999998,2.8890137096686628,5.0,0.6242372281849384,3303.4036865234375,0.776609223584334,480
58,-2.0659172169749582,-41.37384629512131,2849.818729519844,0.00023999999999999998,2.805917216974958,5.0,0.6017800569534302,2849.2169494628906,0.7754306565970183,480
59,-2.1348624904708946,-34.58988242760411,3136.856568187475,0.00023999999999999998,2.874862490470894,5.0,0.6691902577877045,3136.1873779296875,0.7723225690424442,480
60,-1.977141615742849,-30.091116889145567,2518.1567539200187,0.00023999999999999998,2.717141615742849,5.0,0.6541599258780479,2517.5025939941406,0.7749182138592005,480
61,-2.0737552074064305,-32.62470564358814,2901.6115208268166,0.00023999999999999998,2.8137552074064303,5.0,0.6376133561134338,2900.973907470703,0.774974815795819,480
62,-2.1154011155715287,-34.72177450328866,2970.102982595563,0.00023999999999999998,2.855401115571529,5.0,0.6678934842348099,2969.435089111328,0.7748597394054134,480
63,-1.9932307577725452,-33.64949126905026,2652.3070257902145,0.00023999999999999998,2.733230757772545,5.0,0.6629217863082886,2651.6441040039062,0.7727444229026635,480
64,-2.163701765034966,-32.446906085216995,3158.6810503453016,0.000192,2.903701765034966,5.0,0.6028337925672531,3158.0782165527344,0.7734768763184547,480
65,-2.083845493306059,-29.52941407329086,2918.1613035425544,0.000192,2.8238454933060586,5.0,0.6704588159918785,2917.4908447265625,0.7738446445514758,480
66,-2.2261798007781444,-22.007366873442837,3338.070779107511,0.000192,2.966179800778144,5.0,0.6288235411047935,3337.4419555664062,0.7739148513103525,480
67,-2.1401507828623663,-28.073861694907798,2987.895571220666,0.000192,2.8801507828623665,5.0,0.6274132616817951,2987.2681579589844,0.7767909729853273,480
68,-2.132322479588845,-30.037516796158606,3002.4721658453345,0.000192,2.8723224795888447,5.0,0.6334207281470299,3001.8387451171875,0.777588355417053,480
69,-2.1081217494128195,-26.7054953970824,2985.9242238402367,0.000192,2.8481217494128197,5.0,0.7029103636741638,2985.2213134765625,0.7721293131510417,480
70,-2.1521120136501546,-30.346112162342305,2973.7235734537244,0.000192,2.8921120136501544,5.0,0.6688249185681343,2973.0547485351562,0.7744551163166762,480
71,-2.1452615305755574,-37.03168560548974,2946.405688036233,0.000192,2.8852615305755562,5.0,0.6176936514675617,2945.7879943847656,0.775663577268521,480
72,-2.0274787586862795,-28.409128969664856,2722.321598522365,0.000192,2.7674787586862792,5.0,0.6355328485369682,2721.686065673828,0.7769048802554608,480
73,-2.1925405184241917,-25.838421974553388,3246.474466472864,0.000192,2.932540518424191,5.0,0.667673259973526,3245.8067932128906,0.7762599123641849,480
74,-2.190804944708524,-42.425451933249946,3136.3643970638514,0.000192,2.930804944708524,5.0,0.6654529720544815,3135.698944091797,0.7764223809043567,480
75,-2.2129445969509134,-43.94645233542693,3146.2844450697303,0.000192,2.952944596950913,5.0,0.6257231459021568,3145.658721923828,0.7771131477008263,480
76,-2.0201799836942715,-27.01613234019583,2688.6505547836423,0.000192,2.7601799836942713,5.0,0.645824559032917,2688.0047302246094,0.7776846989989281,480
77,-2.0881826329037394,-28.7469370180574,2770.325468953699,0.000192,2.828182632903739,5.0,0.5813893638551235,2769.7440795898438,0.7782262736310561,480
78,-2.098835259769796,-37.17098425862478,2936.2731018327177,0.000192,2.838835259769796,5.0,0.6258240006864071,2935.6472778320312,0.7760639780511459,480
79,-2.124482308682115,-26.041617279984862,2969.7084478735924,0.000192,2.8644823086821147,5.0,0.6600775122642517,2969.048370361328,0.7738291177898645,480
80,-2.134070871859484,-30.015009615852613,2985.2649510242045,0.000192,2.874070871859484,5.0,0.6531346179544926,2984.61181640625,0.7778827179223299,480
81,-2.223171348855324,-44.184652384369606,3117.7474979534745,0.000192,2.9631713488553237,5.0,0.6117557659745216,3117.1357421875,0.7784815717488527,480
82,-2.075974582522806,-31.446226724934192,2850.2067507728934,0.000192,2.8159745825228057,5.0,0.6224001869559288,2849.5843505859375,0.777901553735137,480
83,-2.1127548329697845,-29.521182552731382,2916.630353409797,0.000192,2.852754832969785,5.0,0.6247381754219532,2916.005615234375,0.776458441093564,480
84,-2.0583641733324076,-15.881935349695372,2766.3521941155195,0.000192,2.7983641733324074,5.0,0.6469634026288986,2765.7052307128906,0.7766994379460812,480
85,-2.0858191255711103,-33.89183199198067,2974.638791117817,0.000192,2.82581912557111,5.0,0.6324129439890385,2974.006378173828,0.777202041571339,480
86,-2.1748717265551187,-19.16466121601998,3101.1394360885024,0.000192,2.914871726555119,5.0,0.6153577193617821,3100.5240783691406,0.7773632749915123,480
87,-2.11418662942796,-42.69092547874059,2822.3578794300556,0.000192,2.85418662942796,5.0,0.6418760120868683,2821.7160034179688,0.7802291252960761,480
88,-2.0945362903854097,-28.269808777459417,2938.607586890459,0.000192,2.8345362903854094,5.0,0.6404238045215607,2937.9671630859375,0.7754660997539758,480
89,-2.2202762926009334,-29.253986400310037,3242.8693531528115,0.000192,2.960276292600933,5.0,0.6740101352334023,3242.195343017578,0.7777761115382115,480
90,-2.106976836690536,-39.25531857839516,2763.1433157622814,0.000192,2.8469768366905357,5.0,0.6462759673595428,2762.497039794922,0.7785746811578671,480
91,-2.145986252338688,-29.109437487133803,2884.1915583238006,0.000192,2.885986252338688,5.0,0.6386103257536888,2883.552947998047,0.7761703864360849,480
92,-1.9553696206968916,-30.693429526043936,2227.5529061555862,0.000192,2.6953696206968916,5.0,0.6310616731643677,2226.921844482422,0.779089097181956,480
93,-2.042229902436999,-36.132680663940874,2567.996172308922,0.000192,2.782229902436999,5.0,0.628801703453064,2567.3673706054688,0.777417882407705,480
94,-2.0836800687385484,-35.32884676689481,2811.5721101015806,0.000192,2.823680068738548,5.0,0.6051301211118698,2810.9669799804688,0.7793993367503087,480
95,-2.1918546493568365,-36.92004059443825,3139.2549922540784,0.000192,2.9318546493568363,5.0,0.6739375665783882,3138.5810546875,0.7775045450776815,480
96,-2.135516049213589,-19.67390472692572,2902.4390240833163,0.000192,2.8755160492135894,5.0,0.6377240344882011,2901.801300048828,0.7776394657790661,480
97,-2.0886762348036796,-35.2590956841769,2761.8490580692887,0.000192,2.8286762348036794,5.0,0.6534098759293556,2761.1956481933594,0.7785274401307106,480
98,-2.140028937059674,-34.720250593221024,2855.080220852047,0.000192,2.880028937059673,5.0,0.619588527828455,2854.4606323242188,0.7771542791277171,480
99,-2.0099388916459815,-22.042363733869177,2323.4860154241323,0.000192,2.7499388916459817,5.0,0.6443101018667221,2322.8417053222656,0.7807313673198223,480
100,-2.1532054607592253,-43.25912003838363,2804.188325792551,0.000192,2.893205460759225,5.0,0.6241473257541656,2803.564178466797,0.778557370727261,480
101,-2.1753689216477006,-37.97492702135719,3029.679037284106,0.000192,2.9153689216477003,5.0,0.5975553505122662,3029.0814819335938,0.7775612201541662,480
102,-2.126766601189437,-27.60623774951102,2799.277648843825,0.000192,2.866766601189437,5.0,0.6284789219498634,2798.649169921875,0.7761692378669978,480
103,-2.0905126605986823,-60.22249307826,2618.072541601956,0.000192,2.8305126605986817,5.0,0.6384900882840157,2617.434051513672,0.7801963306963444,480
104,-2.1237733639226493,-38.853279154148375,2729.053018324077,0.000192,2.863773363922649,5.0,0.6081025525927544,2728.4449157714844,0.7786676160991192,480
105,-2.1351773936209084,-34.453384605266045,2759.1532496139407,0.00015360000000000002,2.875177393620908,5.0,0.6095179244875908,2758.543731689453,0.7785065962001682,480
106,-2.1152441669425435,-36.90550867775624,2793.9093398973346,0.00015360000000000002,2.8552441669425432,5.0,0.6715774461627007,2793.237762451172,0.7786320672680934,480
107,-2.0845651321387098,-22.146172336898598,2585.5856173336506,0.00015360000000000002,2.8245651321387095,5.0,0.640884667634964,2584.9447326660156,0.7779063213616609,480
108,-2.081838655598495,-27.389263266182702,2670.0563556924462,0.00015360000000000002,2.821838655598495,5.0,0.6316120401024818,2669.4247436523438,0.7795748688280583,480
109,-2.222239215978384,-51.33030144616793,3079.673499364406,0.00015360000000000002,2.9622392159783844,5.0,0.6247933097183704,3079.0487060546875,0.7783903983732064,480
110,-2.0528136951266918,-41.251845648877676,2536.3206767067313,0.00015360000000000002,2.7928136951266915,5.0,0.6635722145438194,2535.6571044921875,0.7795962599416574,480
111,-2.1705195509991655,-36.12455785541471,2963.1761916428804,0.00015360000000000002,2.9105195509991653,5.0,0.6751235276460648,2962.5010681152344,0.7792072826375563,480
112,-2.0752825256101217,-36.12605511839189,2640.564463995397,0.00015360000000000002,2.8152825256101215,5.0,0.6449388489127159,2639.9195251464844,0.7774379656960567,480
113,-2.036121214562016,-47.29290789202497,2335.7340025678277,0.00015360000000000002,2.776121214562015,5.0,0.6468443647027016,2335.087158203125,0.7768494596083959,480
114,-2.097644598068004,-38.79610947241159,2644.543450113386,0.00015360000000000002,2.837644598068004,5.0,0.6138846836984158,2643.9295654296875,0.7777171524862448,480
115,-2.1436865579683007,-41.93475152952812,2615.5899647548795,0.00015360000000000002,2.883686557968301,5.0,0.6205738857388496,2614.9693908691406,0.7800268263866504,480
116,-2.1214143516284727,-44.15415881474152,2667.6262610703707,0.00015360000000000002,2.861414351628473,5.0,0.6286414414644241,2666.9976196289062,0.7792176986113191,480
117,-2.0797473581916948,-40.83621072281295,2554.51872394979,0.00015360000000000002,2.8197473581916936,5.0,0.6532149165868759,2553.865509033203,0.777292522539695,480
118,-2.130025129832259,-35.975905492518834,2748.517871171236,0.00015360000000000002,2.870025129832259,5.0,0.6461060345172882,2747.8717651367188,0.7804268144071103,480
119,-2.056284764102813,-24.241003210164305,2531.68986152485,0.00015360000000000002,2.7962847641028126,5.0,0.6103327162563801,2531.0795288085938,0.7812199488282203,480
120,-2.140762871663135,-21.0148763081926,2763.10935395211,0.00015360000000000002,2.880762871663135,5.0,0.6714572235941887,2762.4378967285156,0.7787488558640082,480
121,-2.017976924785736,-25.811171906667646,2411.5078006349504,0.00015360000000000002,2.7579769247857358,5.0,0.6441836915910244,2410.8636169433594,0.7792798937608798,480
122,-2.2295817218452973,-20.32888312715457,2971.9043366760015,0.00015360000000000002,2.969581721845297,5.0,0.6153352111577988,2971.2890014648438,0.7806462233265241,480
123,-2.0745133954268544,-43.52605140341413,2366.0212629511952,0.00015360000000000002,2.8145133954268546,5.0,0.63338453322649,2365.3878784179688,0.7806214541196823,480
124,-2.0190071813441017,-36.290955093132595,2388.885991960764,0.00015360000000000002,2.759007181344101,5.0,0.6558589041233063,2388.2301330566406,0.7794297127674024,480
125,-2.147897918249501,-36.231075813010314,2706.526267245412,0.00015360000000000002,2.887897918249501,5.0,0.6381446868181229,2705.8881225585938,0.7802254822105169,480
126,-2.0453124376210203,-27.666849759409416,2412.447782166302,0.00012288000000000002,2.7853124376210205,5.0,0.6697365120053291,2411.778045654297,0.7802493172387283,480
127,-2.11535206499003,-31.917727052677602,2662.489478394389,0.00012288000000000002,2.85535206499003,5.0,0.6749947518110275,2661.814483642578,0.7809323446204265,480
128,-2.09182177664846,-29.183146326480223,2531.834159106016,0.00012288000000000002,2.83182177664846,5.0,0.6351844966411591,2531.198974609375,0.7797068150093158,480
129,-2.0568735743946247,-46.19375429279113,2299.750350087881,0.00012288000000000002,2.7968735743946254,5.0,0.6161032617092133,2299.134246826172,0.7793721999973059,480
130,-2.159571091563544,-20.53500966457047,2731.808325983584,0.00012288000000000002,2.8995710915635438,5.0,0.6720344796776772,2731.1362915039062,0.7783920225376885,480
131,-2.0790447417332745,-30.051237629877544,2482.8639146238565,0.00012288000000000002,2.8190447417332747,5.0,0.6185227781534195,2482.245391845703,0.7815604524066051,480
132,-2.102812561040186,-28.121779094478168,2584.380142353475,0.00012288000000000002,2.842812561040186,5.0,0.6482392773032188,2583.731903076172,0.7809226915240288,480
133,-2.245406761587372,-33.879860026837214,2964.490128800273,0.00012288000000000002,2.9854067615873716,5.0,0.5944683998823166,2963.8956604003906,0.7809803079813719,480
134,-2.159980248192544,-38.33402605552746,2701.1874195188284,0.00012288000000000002,2.8999802481925436,5.0,0.636882409453392,2700.550537109375,0.7809243561079104,480
